Start,End,Open,High,Low,Close,Volume,Market Cap
2023-10-10,2023-10-11,1584.5508,1599.682,1560.8167,1571.6147,9096915923.853659,190337872945.5366
2023-10-09,2023-10-10,1644.4441,1646.0636,1558.5756,1587.5407,6912591505.707317,193596451865.03485
2023-10-08,2023-10-09,1644.2918,1653.6621,1627.1333,1640.3531,4358015596.080139,197439530682.81882
2023-10-07,2023-10-08,1649.9352,1654.108,1640.0508,1644.3284,6069228885.759582,198044873374.44598
2023-10-06,2023-10-07,1620.1927,1662.4326,1617.0067,1651.9306,7777266053.268292,197087605995.00696
2023-10-05,2023-10-06,1651.6581,1660.0277,1615.7685,1615.7685,7397553347.501742,196946832130.15332
2023-10-04,2023-10-05,1661.9509,1661.9509,1635.2103,1654.226,7470708030.031359,198141711567.01047
2023-10-03,2023-10-04,1654.7809,1663.2077,1644.132,1661.9006,10991529791.797909,199103924107.78745
2023-10-02,2023-10-03,1702.9945,1719.1152,1643.2612,1659.3201,12217901429.790941,203395689239.07666
2023-10-01,2023-10-02,1660.7374,1713.0671,1652.2946,1704.772,6732382863.487804,200155271783.07666
2023-09-30,2023-10-01,1668.9176,1676.0731,1657.6092,1660.7197,7439758425.686411,200469753621.91638
2023-09-29,2023-09-30,1654.6033,1687.3823,1653.0075,1670.2721,11430588885.662022,200444915556.65506
2023-09-28,2023-09-29,1601.2221,1668.0121,1601.1646,1656.237,10639649039.738676,196361557923.92334
2023-09-27,2023-09-28,1599.4542,1635.9912,1591.6847,1603.02,7789593963.815331,192929822075.4216
2023-09-26,2023-09-27,1592.4173,1602.038,1588.1975,1598.2727,6398563771.850174,191753815289.08362
2023-09-25,2023-09-26,1586.3609,1601.0308,1570.4494,1593.1277,7232337329.383275,190765459789.87805
2023-09-24,2023-09-25,1605.2201,1610.578,1587.167,1587.9419,3941636101.8292685,192683463084.7282
2023-09-23,2023-09-24,1602.2129,1606.6629,1597.3995,1605.5225,4854830308.170732,192603860748.4216
2023-09-22,2023-09-23,1590.0814,1606.8503,1585.8896,1602.0907,8052437039.996515,192313187657.2021
2023-09-21,2023-09-22,1625.3928,1630.5984,1577.9087,1588.2615,9208779426.114983,193152236309.73172
2023-09-20,2023-09-21,1649.0155,1654.2898,1619.3917,1628.597,7723343046.452962,196782047612.31012
2023-09-19,2023-09-20,1642.774,1664.6334,1633.4532,1647.9698,8252840057.780488,197986188998.02438
2023-09-18,2023-09-19,1632.1718,1672.3274,1617.5644,1640.0148,7391125677.269231,197752760369.08392
2023-09-17,2023-09-18,1642.9641,1644.1342,1623.0975,1631.6033,4528216761.9790945,196648020935.885
2023-09-16,2023-09-17,1646.6902,1655.0174,1637.0464,1643.6264,6112378166.641115,197574442821.32056
2023-09-15,2023-09-16,1629.7877,1656.1264,1618.8301,1646.386,7728872024.602787,196203348879.65854
2023-09-14,2023-09-15,1612.4977,1643.0933,1612.2524,1631.1887,9024533970.498259,195843009723.26828
2023-09-13,2023-09-14,1595.4309,1618.222,1585.849,1611.168,9217529030.069687,192708115707.28223
2023-09-12,2023-09-13,1552.332,1617.3093,1552.332,1596.9765,12621213624.379791,191395675134.05228
2023-09-11,2023-09-12,1620.6674,1623.695,1541.2379,1551.5974,9521545151.292683,190817888895.79095
2023-09-10,2023-09-11,1643.0558,1643.0558,1610.5101,1621.118,5024416047.114983,195872627056.51917
2023-09-09,2023-09-10,1640.9434,1644.1057,1635.6614,1641.2521,5407497690.770035,197145683353.9373
2023-09-08,2023-09-09,1649.4873,1657.6135,1623.9175,1639.2648,8497907658.9930315,197260690378.3554
2023-09-07,2023-09-08,1635.3123,1660.3724,1627.419,1649.0146,8509687335.351916,197016266197.3345
2023-09-06,2023-09-07,1637.5757,1653.347,1619.8781,1637.6927,6920000515.331011,196548022399.39026
2023-09-05,2023-09-06,1635.1747,1647.7832,1616.4428,1636.3713,7085166693.783972,196316359076.10104
2023-09-04,2023-09-05,1640.6107,1647.9321,1624.3255,1634.5149,5745959770.825784,196884258309.12195
2023-09-03,2023-09-04,1633.4577,1649.1671,1630.9825,1641.0845,5022317781.790941,197262990405.0627
2023-09-02,2023-09-03,1630.7722,1647.1399,1630.7722,1632.831,7732708399.010453,196926809234.3589
